id,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Online boarding,satisfaction
25411,2,5,2,2,3,3,3,24,2,0
102919,3,4,3,4,3,3,1,0,5,1
100969,2,3,1,3,2,2,0,10,1,0
54530,4,3,4,4,4,4,3,7,4,0
28164,5,4,5,1,5,2,0,4,3,0
26601,4,4,4,2,4,1,0,0,4,1
87164,4,3,4,2,4,2,0,0,2,0
48865,2,2,2,5,2,3,0,0,5,1
2279,5,3,4,3,5,2,34,38,2,1
97002,4,5,4,1,3,3,0,4,1,0
42880,4,2,4,4,4,5,0,0,5,0
121329,5,5,4,4,5,4,0,0,3,0
86236,3,5,5,5,4,5,178,163,5,1
105967,5,3,5,5,4,5,2,0,5,1
85269,4,4,5,5,5,3,24,22,1,0
95012,4,2,5,4,5,3,0,0,0,1
113213,2,2,2,4,2,2,30,13,3,0
49531,3,4,5,3,2,5,0,6,5,1
19253,4,4,4,2,4,2,46,43,3,0
66566,5,5,5,5,5,4,90,92,4,1
91419,5,5,5,3,5,3,0,28,4,1
101499,4,4,5,4,5,4,0,0,4,1
127011,5,5,5,3,5,5,0,0,4,1
125189,5,5,5,3,5,2,0,0,2,0
35566,2,2,2,4,2,3,0,0,4,0
8943,1,2,1,4,1,4,0,0,3,0
71105,4,3,3,1,4,4,0,0,3,0
66993,3,3,3,3,3,3,14,14,5,1
123158,4,4,3,3,4,2,0,0,1,1
20938,4,3,3,4,4,4,0,0,4,0
15587,2,1,4,1,4,1,0,0,3,0
75575,4,3,5,3,5,5,0,0,2,0
107463,5,5,5,4,5,5,13,0,4,1
22914,3,4,3,3,3,4,9,0,3,0
106210,5,5,5,2,5,3,6,16,1,1
19278,4,3,4,1,2,3,0,0,3,1
94942,1,1,4,1,1,4,12,14,4,0
58340,2,2,2,3,2,5,0,0,5,1
50244,3,3,3,1,3,2,0,0,3,0
123378,4,4,4,4,5,4,13,0,2,0
91276,5,5,5,3,5,5,0,0,5,1
16418,4,4,3,3,2,4,1,0,4,1
30664,2,5,5,1,2,2,0,29,1,0
106409,4,2,4,5,4,4,49,43,3,0
64046,2,1,1,3,1,2,0,0,2,0
75093,5,3,4,4,5,5,0,0,5,1
17108,5,2,5,3,4,2,72,88,3,0
69244,4,4,1,3,2,2,0,0,2,0
17395,4,1,1,3,5,5,45,32,5,1
119316,2,2,4,4,3,3,0,7,3,0
78367,1,1,1,4,1,1,0,13,4,0
60544,5,4,5,3,5,4,10,30,3,0
104769,2,4,3,4,1,4,186,173,4,0
54541,3,2,5,4,5,2,2,0,3,0
35095,4,4,4,5,4,5,0,0,1,1
11844,4,4,5,5,5,3,0,0,3,0
108574,5,4,5,5,5,5,1,0,4,0
26744,4,4,4,5,4,3,3,8,4,1
48905,2,4,4,1,5,4,0,0,5,1
85227,4,4,1,2,1,4,0,0,4,1
127412,3,3,3,2,3,3,0,0,5,1
70387,4,5,4,4,5,4,188,194,4,1
4895,2,4,2,4,3,3,0,0,3,0
100753,5,5,5,3,4,5,13,27,1,0
53305,2,4,3,1,3,4,0,0,4,0
118800,2,1,1,5,5,3,24,24,3,0
100050,4,5,5,5,5,1,9,0,2,0
41144,3,4,3,3,1,3,25,20,4,0
51429,2,4,4,4,4,4,3,3,3,0
62208,1,4,4,1,4,2,13,0,2,0
128602,5,2,5,4,5,5,0,5,5,1
76486,4,4,4,4,4,5,40,45,5,1
100347,2,1,4,3,3,4,0,0,2,0
74546,4,5,4,3,4,5,0,0,0,1
11484,3,3,3,2,4,5,0,0,3,0
24229,2,2,2,3,2,4,27,19,4,0
10276,2,2,2,3,2,4,0,0,4,0
95653,3,5,4,4,4,4,5,0,4,1
25574,2,1,1,4,3,5,26,22,5,1
38228,4,4,4,1,4,2,0,0,3,0
69617,4,4,5,5,5,5,0,0,5,1
110969,5,4,5,3,4,3,118,115,2,0
19214,5,5,5,1,5,1,0,0,3,1
101471,4,4,4,4,4,4,14,7,4,1
70545,5,5,5,5,5,5,0,6,4,1
35479,3,4,5,3,4,2,0,0,1,0
78403,3,3,3,5,3,5,0,8,5,1
53338,3,5,5,4,5,1,0,0,2,0
116026,1,3,3,4,3,4,49,38,1,0
11552,4,3,4,3,4,3,40,32,5,1
34727,5,5,5,2,5,3,0,0,5,1
42001,3,2,3,2,2,4,0,0,2,0
75222,3,1,3,3,4,5,8,0,2,0
12028,3,3,3,5,3,5,0,0,4,1
15170,1,3,4,3,5,1,0,0,4,0
6452,5,5,4,5,4,4,12,17,4,1
43213,4,2,1,2,1,5,0,0,4,1
70663,5,4,5,4,5,5,0,3,5,1
39816,4,3,2,4,2,3,0,3,3,0
27610,2,5,5,1,5,1,11,0,4,0
92432,4,4,4,4,4,4,0,0,4,1
23268,3,3,3,5,3,3,4,0,4,1
120589,5,5,5,4,5,3,2,9,5,1
2559,5,5,5,5,5,3,0,0,5,1
55311,3,5,5,3,3,3,196,206,3,0
125094,5,5,5,5,5,5,12,39,5,1
98252,3,4,4,4,5,5,11,2,5,1
105382,5,5,5,4,5,4,0,0,5,1
83052,1,1,1,2,1,2,12,38,3,0
13289,4,2,5,1,5,5,85,74,5,1
50356,4,1,3,1,3,5,76,79,2,0
84499,1,5,4,4,4,4,28,0,4,0
103217,3,5,5,5,4,1,11,9,4,1
126200,4,2,3,2,3,5,0,0,1,0
1401,3,0,5,4,3,1,0,0,1,0
21909,4,4,4,4,4,4,14,7,4,1
106063,5,4,4,3,5,4,0,0,3,0
39881,4,3,4,3,5,4,0,0,2,0
6493,1,1,1,4,3,3,0,0,3,0
64483,4,4,4,4,4,4,4,8,5,1
43245,4,2,4,4,4,3,0,0,3,0
27419,4,3,5,1,4,3,0,0,3,1
45887,3,1,3,4,4,4,12,21,4,1
29330,3,2,4,4,5,2,1,0,2,0
71713,5,5,5,3,5,5,14,8,5,1
66036,3,3,4,5,4,2,1,0,3,0
50711,5,2,4,3,4,5,0,0,3,0
108358,5,3,2,3,5,3,137,120,3,1
16992,2,4,1,3,1,5,0,4,5,1
34564,4,4,4,1,4,3,0,36,4,1
51880,3,3,3,2,3,4,0,21,3,0
46884,2,3,4,4,3,4,183,173,4,0
55918,5,3,2,4,5,1,0,0,4,0
119626,4,4,4,4,4,4,38,12,5,1
11146,3,5,4,5,4,4,0,0,2,0
81330,5,4,4,3,4,4,0,0,4,1
23438,4,1,3,4,1,4,20,11,4,1
12749,5,4,4,3,5,2,0,0,3,0
60452,3,3,4,4,5,4,57,65,4,1
98134,4,5,4,3,4,2,0,5,4,0
23236,2,0,2,4,2,1,0,4,3,0
80709,4,5,5,3,4,4,0,0,2,0
2225,1,1,1,4,1,4,0,0,3,0
128625,1,4,2,3,2,2,0,0,2,0
104605,3,4,4,2,5,4,0,0,4,0
86789,3,2,5,5,4,4,3,3,4,1
84616,5,5,5,4,5,4,0,0,5,1
98690,3,5,4,5,5,5,0,11,2,0
5571,3,3,3,5,5,4,116,86,1,0
7041,4,5,3,3,4,2,21,10,4,0
69337,3,3,3,5,3,5,0,0,5,1
71986,3,3,4,4,4,3,0,0,4,1
86231,4,1,3,3,5,4,96,109,3,0
91244,1,2,4,3,4,5,0,0,1,0
1606,3,0,3,1,3,2,0,0,2,0
65117,3,2,5,5,5,3,0,5,2,0
19774,4,5,2,5,5,5,0,3,5,1
25529,3,1,1,5,4,4,0,0,3,0
17459,3,4,4,3,3,5,0,0,3,0
57218,5,5,5,1,5,2,6,0,5,1
13686,5,5,5,2,5,1,0,11,5,1
107136,3,2,4,3,3,3,0,0,3,0
120973,2,4,4,4,3,2,0,7,3,0
121568,4,3,5,4,5,4,0,0,5,1
1385,2,5,2,2,1,4,0,0,1,0
51743,4,2,4,4,4,5,0,0,2,0
37158,5,5,5,1,5,2,0,0,4,1
7541,1,2,4,4,4,5,0,0,3,0
26290,1,1,5,3,3,1,9,17,3,0
103991,4,4,4,4,5,2,0,0,5,1
30926,2,4,2,1,3,4,0,0,4,1
52351,3,5,4,4,3,1,0,0,4,1
16668,4,4,4,4,4,2,0,0,1,0
127793,3,3,3,3,3,4,3,0,2,0
91038,3,2,3,4,3,3,0,0,4,0
38240,3,3,4,3,1,4,18,12,4,1
95300,4,2,4,4,4,3,4,0,0,0
11567,5,5,5,3,5,4,0,0,4,1
32309,4,3,5,1,3,3,0,0,1,0
115633,5,5,5,3,5,5,7,0,4,1
38797,4,2,4,4,4,3,0,9,1,0
12423,5,0,5,5,5,3,27,25,4,0
95712,4,4,4,5,4,4,3,11,5,1
127583,2,2,2,3,2,4,1,0,5,1
99365,3,4,5,4,5,3,7,0,3,0
122866,3,1,1,5,3,4,0,0,5,1
3917,3,5,4,4,5,2,8,0,1,0
7454,2,2,2,3,2,5,12,0,5,1
113896,3,2,5,3,5,4,1,0,4,1
96813,4,4,4,3,4,3,0,0,5,1
108506,4,3,3,3,4,5,20,20,1,0
81870,4,4,4,3,4,3,17,110,5,1
97379,3,2,4,5,5,1,31,40,3,0
10370,4,2,4,5,5,1,87,76,5,1
69338,5,4,4,4,5,2,0,0,4,1
100206,2,2,2,4,2,1,0,0,4,0
62248,3,2,5,1,1,2,28,0,1,0
112200,3,5,4,5,4,4,21,11,2,0
110431,2,5,4,5,1,1,2,0,3,0
59557,3,4,4,5,4,5,10,0,5,1
65617,4,5,4,4,4,1,17,15,1,0
19576,3,2,4,3,5,5,0,0,5,1
123151,1,5,3,3,4,4,0,0,2,0
123612,2,4,3,2,3,4,5,11,4,0
80980,3,2,3,3,3,4,50,39,3,0
103682,4,4,4,4,4,4,6,7,4,1
110161,2,2,2,1,2,4,2,0,4,1
17948,4,5,5,1,5,4,0,0,4,1
93447,3,2,4,5,5,5,0,8,3,0
2308,2,2,2,3,2,3,50,43,2,0
49406,2,4,2,3,5,2,0,0,1,0
128913,5,5,5,5,4,2,0,0,5,1
21181,3,3,3,5,3,2,89,81,2,1
22461,4,4,5,3,4,2,0,0,2,0
43240,3,3,3,4,3,4,0,0,4,1
32066,3,1,3,5,4,4,0,0,4,1
75021,5,5,5,3,5,5,0,0,4,1
92389,5,2,4,4,4,4,4,0,4,1
5256,4,1,4,4,3,1,26,26,2,0
10099,2,4,5,4,4,4,343,338,4,0
52895,5,4,5,1,2,5,51,38,5,0
3808,4,4,4,3,4,3,0,0,4,1
127026,4,4,4,5,4,4,0,0,5,1
105317,3,5,5,3,5,3,210,192,3,0
28575,5,5,5,4,5,2,0,0,5,1
127833,4,3,3,5,1,5,0,17,3,0
43328,4,1,3,3,3,5,0,11,4,0
86035,4,5,4,3,4,2,29,24,2,0
101651,5,3,1,3,5,3,37,24,4,0
36425,3,3,3,1,3,2,0,0,2,0
106404,5,4,4,4,4,2,88,66,5,1
26115,5,5,5,5,5,4,0,0,5,1
69714,1,5,4,3,1,3,0,0,3,1
98083,5,2,4,3,5,5,4,0,5,1
33017,4,4,5,5,5,5,11,13,4,0
50740,3,2,4,5,5,3,0,0,1,0
126299,4,3,3,5,5,4,0,0,4,0
109768,2,2,2,3,2,3,0,0,4,1
105245,3,3,3,5,3,3,0,0,5,1
102926,3,3,3,4,4,5,61,61,2,0
18268,2,0,4,1,2,2,1,0,1,0
103639,4,4,4,5,4,3,0,8,5,1
110262,4,4,4,5,4,5,0,0,5,1
116201,2,1,4,4,4,3,2,0,3,0
127187,5,5,5,4,5,5,0,0,4,1
14044,2,2,2,3,2,5,6,0,3,1
6815,5,4,5,3,5,5,0,4,5,0
126645,4,4,4,5,4,5,0,7,4,1
23504,5,3,2,2,4,4,50,45,5,1
36790,5,4,4,3,2,3,13,0,3,0
85521,4,2,3,1,3,1,107,96,5,0
79555,4,4,4,5,4,3,0,0,4,1
57251,4,3,4,5,4,1,0,0,3,1
44673,5,5,5,5,5,2,0,0,5,1
17055,4,5,4,4,4,1,0,9,2,0
94436,3,3,3,3,3,4,0,0,2,0
111832,2,2,2,4,2,4,23,16,2,0
45578,2,0,2,4,2,4,9,0,4,1
70075,4,4,4,3,4,1,0,0,3,0
103666,5,5,5,5,5,4,0,0,5,1
63113,5,2,5,2,5,1,36,18,4,0
48212,1,1,3,2,5,5,0,0,2,0
10165,4,2,4,5,5,4,0,0,5,1
33253,4,2,1,4,3,3,0,0,4,1
6766,5,5,5,5,5,3,2,0,4,1
129477,5,5,5,4,5,5,0,0,4,1
44274,4,1,1,4,3,4,0,0,4,1
88314,3,5,4,4,4,4,0,0,4,0
40297,4,3,3,5,4,5,0,0,5,0
90550,4,4,4,5,4,3,0,0,5,1
105898,4,4,4,3,4,3,0,0,4,1
40133,4,3,5,3,4,4,0,0,3,0
85783,5,5,5,5,5,4,21,7,4,1
91179,3,1,3,2,3,2,0,1,4,0
92028,4,2,5,4,4,5,0,0,5,1
45042,5,5,5,4,5,5,2,0,1,1
29365,2,4,3,4,3,4,0,0,4,1
85918,1,3,1,5,1,4,17,14,4,0
7872,4,5,4,4,4,2,34,25,2,0
103798,4,2,5,5,4,5,13,15,2,0
8203,1,2,4,1,3,1,0,0,1,0
9970,2,1,3,3,4,1,0,2,1,0
99875,3,3,3,5,3,4,0,0,4,1
106420,2,1,3,3,3,5,10,8,3,0
24487,2,3,4,3,3,3,106,116,3,0
58200,2,2,4,4,3,3,9,4,1,0
60149,4,5,2,4,3,4,0,0,3,1
90598,4,3,4,4,4,2,71,66,4,1
40668,4,4,5,4,4,5,0,0,5,1
26125,1,2,1,4,1,3,3,8,5,0
50168,1,2,3,4,4,1,16,39,4,0
117352,5,3,4,5,5,3,69,69,5,1
29040,2,2,3,4,3,5,0,0,4,0
125837,2,2,2,3,2,3,3,0,3,0
31257,4,4,4,4,4,3,2,7,4,1
44706,5,3,5,5,4,3,2,0,3,0
123228,4,5,5,3,4,4,0,0,1,0
37981,3,2,3,5,3,3,43,16,4,0
31882,1,5,4,2,4,2,0,0,2,0
27465,1,3,3,4,3,3,0,0,3,0
101196,4,2,4,1,4,3,3,0,1,0
51384,5,4,5,4,5,2,6,2,3,0
193,5,5,5,4,5,3,0,0,4,1
15335,3,4,3,4,4,2,0,0,3,0
26428,3,4,4,3,3,3,2,0,3,0
3046,2,3,1,2,1,1,0,0,3,0
69444,2,2,2,3,2,1,0,0,3,0
112796,3,2,4,5,5,5,0,0,1,0
94219,4,4,4,5,4,3,54,52,4,1
75249,5,2,5,3,5,4,0,0,5,0
64254,1,2,4,2,3,4,0,6,3,0
94035,3,5,4,3,5,5,0,0,4,1
80164,2,5,4,3,4,1,0,6,4,0
81866,3,3,3,2,3,4,0,0,3,0
46634,3,3,1,2,3,1,0,0,4,0
113620,4,5,5,4,4,2,0,3,1,0
106048,2,3,4,2,4,2,7,14,2,0
101790,5,5,5,3,5,3,8,1,4,1
9924,5,5,5,3,5,4,0,0,4,1
101780,4,4,4,4,4,4,7,0,4,1
47147,3,3,3,2,3,4,0,0,3,1
84875,5,4,5,3,5,1,0,0,5,0
34441,2,5,4,1,4,1,0,7,1,0
37693,4,3,5,3,5,5,7,9,1,1
45501,2,3,3,5,4,5,190,184,5,0
45600,2,1,2,5,2,1,21,16,5,1
51987,2,3,5,1,2,4,0,8,4,1
37234,4,3,4,3,5,4,0,0,4,0
84749,4,4,5,4,4,4,10,0,4,1
34790,5,5,2,5,3,5,15,25,2,0
90125,5,5,5,3,5,5,0,0,5,1
96437,4,4,4,4,4,3,25,22,5,1
94082,1,1,1,5,1,4,0,0,5,1
116147,3,3,4,3,5,2,0,0,2,0
113178,2,5,4,2,4,5,17,4,2,0
102906,1,1,1,3,1,4,0,0,3,0
85173,2,2,2,1,2,4,0,0,4,0
118662,1,1,1,4,1,2,37,19,3,0
62666,2,2,2,5,2,3,0,0,3,1
55125,3,3,4,3,3,3,0,6,3,0
47800,3,1,2,5,4,4,0,0,4,1
37239,3,3,5,3,5,1,0,8,3,0
17439,3,2,5,5,4,2,0,0,2,0
94063,4,4,4,3,4,3,0,0,3,0
25791,2,2,2,2,2,2,0,0,5,1
19462,4,4,4,2,4,5,0,0,5,1
19489,1,3,2,2,2,4,0,5,4,1
53176,5,5,5,4,5,1,12,3,2,1
31021,1,1,4,4,4,3,0,8,3,0
94499,5,5,5,4,5,5,12,10,5,1
64061,1,1,1,3,1,3,0,1,3,0
91678,4,5,4,3,4,4,0,0,5,1
45325,4,4,5,3,4,2,29,39,1,1
77193,5,5,4,5,5,2,0,0,5,1
88360,2,2,2,4,2,1,0,1,3,0
93309,2,2,3,3,3,2,10,0,4,0
7185,4,4,4,3,4,3,0,0,4,1
74845,5,2,1,4,2,4,0,0,1,0
34687,4,4,4,5,4,1,4,4,2,1
77763,3,1,4,4,4,2,0,0,4,1
85328,4,5,5,4,5,3,1,2,4,1
34219,2,5,3,2,4,2,0,12,3,0
16041,3,3,3,1,4,3,0,0,4,1
101941,3,3,3,5,3,5,6,0,4,1
10712,2,3,2,3,2,3,3,0,3,0
114629,3,4,4,4,4,1,0,0,4,1
46028,4,4,4,5,4,2,43,81,4,1
5702,4,5,1,4,2,4,724,705,4,0
7576,5,3,4,4,5,4,0,0,4,1
86000,2,2,2,4,2,2,0,3,3,0
74454,4,4,4,3,4,4,0,0,5,1
4029,5,4,5,5,4,4,5,0,4,1
123822,1,2,2,4,3,2,0,0,2,0
112128,3,2,4,3,5,3,19,6,1,0
123130,1,3,4,4,4,1,0,0,1,0
119528,4,1,3,4,4,5,0,0,3,0
102774,5,4,5,3,5,3,0,0,4,1
96096,3,3,5,4,5,3,70,72,2,0
89872,4,4,4,5,4,4,0,0,4,1
118228,5,5,5,4,5,5,4,0,3,1
38149,5,3,4,4,5,4,3,0,1,0
26107,3,4,4,1,4,4,1,0,4,0
100232,4,3,5,3,4,4,2,5,4,1
85646,2,2,2,5,2,5,0,0,4,1
71340,5,3,3,4,4,4,0,0,3,0
2045,3,1,3,3,4,2,33,20,2,0
104192,1,1,1,2,1,1,0,19,1,0
110162,4,2,4,3,5,5,23,30,4,0
108947,3,5,5,3,4,1,22,10,2,0
111691,5,5,5,5,5,5,53,51,4,1
102142,5,5,4,5,5,5,172,168,5,1
121825,4,4,4,4,4,3,0,0,4,1
99071,3,3,3,3,3,1,0,0,4,0
43113,3,3,4,5,4,3,25,54,2,0
80940,5,3,4,4,4,3,0,0,3,0
26436,5,4,4,5,2,5,8,18,5,1
31646,2,4,1,4,5,3,5,0,3,1
26188,4,4,1,5,4,2,10,4,4,0
66505,4,4,4,2,4,1,0,0,2,1
106572,3,5,5,5,5,1,0,0,5,1
22188,3,3,3,1,3,1,2,0,3,0
43552,4,4,4,2,4,1,0,0,5,1
44759,4,4,4,1,4,1,20,40,1,1
20022,1,1,1,1,1,1,17,30,4,0
124893,4,3,5,5,5,4,5,11,3,0
40020,5,5,5,5,5,1,0,0,5,1
49932,3,1,4,4,3,5,0,0,3,0
10578,5,5,5,3,5,5,0,5,4,1
17311,4,2,4,1,3,4,9,40,3,0
38724,4,4,4,3,4,4,0,0,4,1
112945,5,2,4,2,2,5,0,0,2,0
96119,4,4,4,4,4,5,16,16,4,1
19078,4,3,4,3,5,2,31,27,1,0
83463,5,5,5,3,5,3,0,7,5,1
104012,5,1,5,5,1,5,19,5,3,0
34875,4,5,5,3,4,3,3,0,0,1
12699,1,1,1,3,1,3,69,57,2,0
116045,4,4,2,1,1,5,0,0,2,0
91033,5,2,5,4,5,5,5,0,5,0
92620,5,5,5,5,5,3,0,10,4,1
65433,4,5,3,5,5,3,8,0,5,1
93041,5,5,5,3,5,5,24,26,4,1
91690,5,4,5,3,5,5,4,1,5,1
112922,4,4,3,1,5,4,0,0,1,0
32618,4,5,1,4,4,5,0,5,5,1
53515,3,4,4,1,3,1,4,0,3,0
114662,3,4,5,5,5,2,0,5,4,1
118446,5,4,5,5,5,4,85,82,5,1
82283,1,1,1,4,2,3,9,0,3,0
71925,5,5,5,4,5,5,73,69,5,1
61052,3,5,2,1,3,2,0,0,2,0
112664,3,3,4,3,5,4,0,0,4,1
64397,1,1,4,2,4,4,0,0,3,0
23281,5,3,1,2,5,4,0,5,4,1
813,4,3,4,4,4,3,2,6,2,0
125042,1,4,5,5,3,5,0,4,5,1
116581,5,5,5,4,5,4,2,3,4,1
52171,3,2,4,5,2,3,0,0,3,0
80335,2,1,3,2,4,1,0,0,1,0
7224,1,1,3,3,1,4,3,18,4,0
74765,1,2,1,5,1,4,24,2,4,0
36428,2,5,3,3,3,5,1,0,2,0
74368,4,4,4,4,4,4,0,0,4,1
60321,4,4,4,4,4,3,4,2,5,1
115845,5,1,1,5,1,4,0,0,4,1
117043,4,4,4,4,4,5,52,28,4,1
114417,3,4,3,5,3,5,2,0,5,1
7393,5,2,4,3,4,5,30,29,1,0
99421,5,1,5,3,5,1,0,0,1,0
103888,4,3,5,4,5,1,1,0,2,0
69976,4,4,4,5,4,3,0,0,4,1
36683,5,4,3,3,5,4,0,0,3,0
17448,3,5,2,1,5,3,0,0,3,1
24414,1,3,4,3,3,1,0,0,1,0
86783,3,5,4,3,5,3,27,15,4,1
89416,4,4,4,5,4,5,0,0,4,1
40951,4,1,4,4,4,3,16,6,3,0
119620,4,2,5,5,5,5,0,0,2,0
34996,2,3,3,4,2,4,171,183,1,0
43952,2,3,3,2,3,4,0,0,3,0
126458,4,2,4,4,5,3,0,0,3,0
59468,5,5,5,3,5,4,31,29,4,1
8862,3,2,5,3,5,3,55,51,4,1
16224,3,3,3,4,3,3,0,0,4,0
85665,5,5,5,5,5,5,0,0,5,1
81475,3,3,3,1,3,1,1,0,4,0
95604,3,4,3,4,3,4,27,17,4,1
75190,2,3,4,2,4,1,0,0,1,0
43686,3,4,1,1,5,4,0,0,2,0
116873,1,2,4,2,3,1,0,0,1,0
68419,1,1,1,1,1,3,0,0,3,0
107200,5,4,4,3,5,3,49,52,4,0
86705,4,5,3,3,4,4,0,0,0,1
46953,3,3,4,3,5,2,5,23,2,0
52747,5,1,2,3,4,4,0,0,1,0
73777,1,1,4,3,3,1,3,0,2,0
35718,2,3,5,5,5,5,0,13,5,0
230,3,4,4,5,4,2,6,40,2,0
55176,3,2,4,3,5,1,0,0,3,0
56819,4,5,4,3,3,3,65,36,4,0
20659,1,1,4,2,3,1,7,9,2,0
101660,3,3,3,5,3,4,3,0,5,1
88411,4,5,4,3,4,4,0,0,4,1
92021,4,4,5,5,5,3,22,7,0,1
111750,1,5,4,4,3,3,28,21,2,0
94144,5,5,5,4,5,4,0,0,4,1
54502,3,1,1,4,3,4,2,0,4,1
30022,2,3,2,3,2,1,0,0,4,0
57699,5,3,5,5,5,1,0,0,5,1
118695,3,2,3,2,3,4,0,0,0,1
16214,2,2,2,3,2,4,48,53,2,0
22579,4,4,4,3,4,1,95,89,5,1
92859,4,5,4,4,4,4,0,0,4,1
97528,2,2,2,3,2,3,0,0,4,0
94769,4,4,4,3,3,3,1,0,2,0
13559,3,3,4,5,4,1,0,0,3,0
57335,3,3,4,5,5,2,0,0,3,0
68810,4,5,4,5,4,1,26,18,2,0
126150,5,5,5,4,5,5,0,0,5,1
13561,4,4,4,4,5,4,0,6,3,0
66982,5,2,5,3,4,5,0,4,3,1
23006,1,2,3,5,3,5,200,201,5,0
5139,4,4,4,2,4,3,67,43,4,0
13489,4,4,5,4,4,5,0,0,1,1
5415,3,2,5,3,4,4,0,0,4,1
7010,3,4,4,3,2,3,151,214,3,1
123302,4,2,4,5,5,5,0,0,5,1
114822,5,5,5,3,5,4,0,0,5,1
89301,4,1,2,4,3,4,0,51,1,0
160,4,2,3,5,4,4,55,59,4,0
82996,5,5,5,4,5,5,0,0,5,1
2598,1,1,1,3,1,4,13,15,5,0
77176,4,2,4,3,4,4,0,6,4,0
24260,2,2,2,3,2,3,0,0,5,0
36729,4,5,4,3,4,3,230,,3,0
112709,4,1,1,3,1,2,9,7,2,0
30672,4,4,4,3,4,3,0,0,2,0
79296,4,5,4,3,3,3,0,0,3,0
120449,5,5,3,2,4,4,0,18,4,0
6538,5,3,5,5,5,2,0,40,3,0
84269,5,5,5,5,5,5,0,0,5,1
12738,2,5,2,5,4,5,337,330,5,0
81527,3,3,4,4,3,2,0,0,2,0
11968,3,2,5,3,4,2,0,9,4,1
110643,3,4,4,4,4,4,24,26,4,1
23851,2,1,4,4,5,2,0,2,2,1
9001,1,5,3,4,1,3,109,95,0,0
111039,2,3,1,2,2,1,4,25,2,0
128549,5,5,5,4,5,5,0,4,5,1
93006,3,5,4,5,5,3,0,0,3,1
115426,3,2,4,1,4,4,3,0,4,0
52355,5,4,5,4,5,2,34,25,3,1
77086,4,4,4,3,4,4,0,0,5,1
68995,3,1,1,2,2,2,17,0,2,0
52734,4,4,4,4,4,3,0,0,4,1
35345,1,3,4,3,3,4,0,0,4,0
78216,4,2,4,4,5,5,2,6,0,0
93209,5,2,5,4,5,5,0,0,4,0
82315,5,3,4,4,5,5,0,0,5,1
90151,5,5,5,2,5,1,0,0,2,1
88459,4,4,1,2,3,5,5,0,0,1
50409,3,4,4,4,3,2,50,47,1,0
126571,5,5,5,2,5,3,0,0,5,1
86443,2,2,2,2,2,2,0,0,2,0
129526,5,5,5,4,5,5,0,4,5,1
77741,2,3,3,1,2,4,0,0,4,1
93071,4,4,4,3,4,5,22,13,5,0
109881,2,2,2,2,2,2,18,0,4,0
2022,5,5,5,3,5,3,0,0,5,1
106290,3,5,4,3,5,5,0,0,2,0
14092,5,3,3,4,5,5,15,1,1,1
86470,2,4,5,2,4,2,0,3,2,0
53355,4,2,4,4,3,2,19,24,2,0
7808,5,5,5,5,5,3,0,0,4,1
112418,4,4,4,4,4,2,42,23,4,0
106387,4,4,4,5,4,4,72,62,4,1
24144,4,4,5,2,4,1,0,0,4,1
65816,5,5,5,4,5,3,0,0,5,1
66899,4,4,4,5,4,5,9,1,5,1
102335,2,3,2,2,2,3,22,13,4,0
94821,2,1,4,1,4,2,4,5,2,0
114627,5,5,5,4,5,4,0,0,5,1
2681,5,2,4,3,5,5,0,3,1,0
27237,3,1,3,1,3,1,0,0,4,1
40066,3,2,4,4,5,5,0,0,2,0
68855,3,4,3,5,3,4,0,0,4,1
56546,5,5,5,5,5,5,77,60,4,1
10791,1,1,1,3,1,4,0,0,3,0
62981,3,3,3,4,3,1,1,0,4,0
126546,4,3,3,4,4,5,8,24,1,0
39422,5,5,5,3,5,4,0,1,1,1
56073,1,5,5,5,4,2,0,0,1,0
3583,5,5,5,4,5,4,35,38,5,1
22650,5,5,5,1,1,4,53,39,5,1
108341,2,2,2,2,2,3,3,0,2,0
125620,5,2,4,3,5,3,0,0,4,1
7815,4,4,3,1,2,2,0,7,2,0
19132,4,5,4,1,4,1,127,133,1,0
21386,4,3,2,3,4,3,0,0,3,0
102814,4,4,4,3,4,3,1,0,5,1
46412,4,3,2,5,1,3,0,0,3,0
51557,5,3,4,5,4,3,12,1,3,1
111871,2,2,2,3,2,4,0,0,4,0
13007,5,5,5,1,5,2,0,0,4,1
9728,3,3,3,4,3,3,10,0,3,0
41368,4,3,3,5,2,5,184,169,5,0
107211,4,4,4,4,4,5,0,0,5,1
10687,4,2,4,5,4,5,0,10,5,1
69566,1,4,3,1,4,1,83,116,1,0
81462,5,5,5,3,5,5,19,13,4,1
2355,5,5,5,3,5,3,39,25,5,1
38814,4,5,4,2,4,4,0,0,3,0
36628,1,1,4,3,5,2,0,0,1,0
58670,4,4,4,4,4,4,15,14,4,1
116212,4,3,4,5,4,5,10,0,5,0
112731,3,5,4,5,4,1,43,36,3,0
83882,2,2,1,1,1,2,0,4,2,0
18712,4,5,4,5,4,5,0,0,4,1
113027,5,5,5,5,5,3,42,49,5,1
49330,5,5,5,5,5,3,0,0,5,1
129705,4,4,4,3,4,5,0,0,5,1
50315,5,5,4,3,5,5,0,0,1,1
59853,5,5,5,5,5,4,29,0,5,1
79926,2,2,2,2,2,3,0,12,4,0
51356,2,1,4,2,4,2,100,99,2,0
